capture_date,GMT_capture_time,Country,Statements of Support,Threshold,Percentage,snapshot_url
2025-07-11,21:20:37,Czechia,24690,14805,166.77,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Denmark,35869,9870,363.41,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Estonia,9040,4935,183.18,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Finland,55682,9870,564.15,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,France,151240,55695,271.55,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Germany,274646,67680,405.80,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Greece,19854,14805,134.10,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Hungary,25095,14805,169.50,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Ireland,34396,9165,375.30,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Italy,72614,53580,135.52,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Latvia,7751,5640,137.43,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Lithuania,14062,7755,181.33,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Luxembourg,2647,4230,62.58,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Malta,1984,4230,46.90,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Netherlands,85493,20445,418.16,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Poland,142004,36660,387.35,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Portugal,30668,14805,207.15,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Romania,37444,23265,160.95,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Slovakia,18881,9870,191.30,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Slovenia,6732,5640,119.36,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Spain,114810,41595,276.02,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Sweden,67626,14805,456.78,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,21:20:37,Total number of signatories,1312376,,,https://web.archive.org/web/20250711212037/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Austria,20429,13395,152.51,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Belgium,29247,14805,197.55,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Bulgaria,13642,11985,113.83,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Croatia,13759,8460,162.64,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Cyprus,2071,4230,48.96,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Czechia,24690,14805,166.77,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Denmark,35869,9870,363.41,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Estonia,9040,4935,183.18,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Finland,55682,9870,564.15,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,France,151240,55695,271.55,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Germany,274646,67680,405.80,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Greece,19854,14805,134.10,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Hungary,25095,14805,169.50,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Ireland,34396,9165,375.30,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Italy,72614,53580,135.52,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Latvia,7751,5640,137.43,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Lithuania,14062,7755,181.33,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Luxembourg,2647,4230,62.58,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Malta,1984,4230,46.90,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Netherlands,85493,20445,418.16,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Poland,142004,36660,387.35,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Portugal,30668,14805,207.15,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Romania,37444,23265,160.95,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Slovakia,18881,9870,191.30,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Slovenia,6732,5640,119.36,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Spain,114810,41595,276.02,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Sweden,67626,14805,456.78,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-11,09:09:42,Total number of signatories,1312376,,,https://web.archive.org/web/20250711090942/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Austria,20862,13395,155.74,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Belgium,29751,14805,200.95,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Bulgaria,13823,11985,115.34,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Croatia,13903,8460,164.34,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Cyprus,2093,4230,49.48,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Czechia,25197,14805,170.19,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Denmark,36436,9870,369.16,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Estonia,9141,4935,185.23,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Finland,56320,9870,570.62,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,France,154536,55695,277.47,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Germany,279558,67680,413.06,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Greece,20145,14805,136.07,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Hungary,25451,14805,171.91,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Ireland,34750,9165,379.16,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Italy,74110,53580,138.32,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Latvia,7854,5640,139.26,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Lithuania,14273,7755,184.05,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Luxembourg,2685,4230,63.48,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Malta,2012,4230,47.57,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Netherlands,87530,20445,428.12,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Poland,145052,36660,395.67,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Portugal,31169,14805,210.53,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Romania,38358,23265,164.87,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Slovakia,19186,9870,194.39,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Slovenia,6813,5640,120.80,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Spain,117066,41595,281.44,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Sweden,68622,14805,463.51,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,16:24:56,Total number of signatories,1336696,,,https://web.archive.org/web/20250713162456/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Austria,21004,13395,156.80,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Belgium,29955,14805,202.33,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Bulgaria,13880,11985,115.81,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Croatia,13986,8460,165.32,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Cyprus,2099,4230,49.62,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Czechia,25380,14805,171.43,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Denmark,36620,9870,371.02,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Estonia,9179,4935,186.00,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Finland,56523,9870,572.67,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,France,155622,55695,279.42,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Germany,281356,67680,415.72,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Greece,20269,14805,136.91,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Hungary,25578,14805,172.77,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Ireland,34910,9165,380.91,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Italy,74697,53580,139.41,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Latvia,7881,5640,139.73,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Lithuania,14346,7755,184.99,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Luxembourg,2702,4230,63.88,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Malta,2027,4230,47.92,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Netherlands,88216,20445,431.48,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Poland,146113,36660,398.56,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Portugal,31378,14805,211.94,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Romania,38712,23265,166.40,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Slovakia,19314,9870,195.68,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Slovenia,6825,5640,121.01,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Spain,117931,41595,283.52,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Sweden,69032,14805,466.27,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,17:12:57,Total number of signatories,1345535,,,https://web.archive.org/web/20250714171257/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Austria,21004,13395,156.80,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Belgium,29955,14805,202.33,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Bulgaria,13880,11985,115.81,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Croatia,13986,8460,165.32,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Cyprus,2099,4230,49.62,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Czechia,25380,14805,171.43,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Denmark,36620,9870,371.02,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Estonia,9179,4935,186.00,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Finland,56523,9870,572.67,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,France,155622,55695,279.42,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Germany,281356,67680,415.72,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Greece,20269,14805,136.91,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Hungary,25578,14805,172.77,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Ireland,34910,9165,380.91,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Italy,74697,53580,139.41,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Latvia,7881,5640,139.73,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Lithuania,14346,7755,184.99,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Luxembourg,2702,4230,63.88,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Malta,2027,4230,47.92,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Netherlands,88216,20445,431.48,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Poland,146113,36660,398.56,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Portugal,31378,14805,211.94,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Romania,38712,23265,166.40,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Slovakia,19314,9870,195.68,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Slovenia,6825,5640,121.01,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Spain,117931,41595,283.52,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Sweden,69032,14805,466.27,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-14,14:29:27,Total number of signatories,1345535,,,https://web.archive.org/web/20250714142927/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Austria,20862,13395,155.74,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Belgium,29751,14805,200.95,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Bulgaria,13823,11985,115.34,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Croatia,13903,8460,164.34,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Cyprus,2093,4230,49.48,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Czechia,25197,14805,170.19,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Denmark,36436,9870,369.16,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Estonia,9141,4935,185.23,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Finland,56320,9870,570.62,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,France,154536,55695,277.47,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Germany,279558,67680,413.06,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Greece,20145,14805,136.07,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Hungary,25451,14805,171.91,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Ireland,34750,9165,379.16,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Italy,74110,53580,138.32,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Latvia,7854,5640,139.26,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Lithuania,14273,7755,184.05,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Luxembourg,2685,4230,63.48,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Malta,2012,4230,47.57,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Netherlands,87530,20445,428.12,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Poland,145052,36660,395.67,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Portugal,31169,14805,210.53,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Romania,38358,23265,164.87,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Slovakia,19186,9870,194.39,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Slovenia,6813,5640,120.80,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Spain,117066,41595,281.44,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Sweden,68622,14805,463.51,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-07-13,21:57:06,Total number of signatories,1336696,,,https://web.archive.org/web/20250713215706/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Austria,1,13395,0.01,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Belgium,1,14805,0.01,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Bulgaria,0,11985,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Croatia,1,8460,0.01,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Cyprus,0,4230,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Czechia,0,14805,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Denmark,2,9870,0.02,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Estonia,0,4935,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Finland,1,9870,0.01,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,France,0,55695,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Germany,13,67680,0.02,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Greece,1,14805,0.01,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Hungary,0,14805,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Ireland,1,9165,0.01,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Italy,1,53580,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Latvia,0,5640,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Lithuania,0,7755,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Luxembourg,0,4230,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Malta,0,4230,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Netherlands,4,20445,0.02,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Poland,1,36660,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
